platform,board_dir,board_id,board_name,module_id,module_name,module_platforms,module_platform_match,allow_contains_module,resolve_with_allow,status,reason
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:pwm
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
pic16,pic16f873_minimal,pic16f873-minimal,PIC16F873 Minimal (Generic),wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:eeprom
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:hp4067
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:mcp23017
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:remote_node
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_minima,arduino_uno_r4_minima,Arduino Uno R4 Minima (RA4M1),wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),bluetooth,Bluetooth Core,esp32,no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:eeprom
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:hp4067
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:mcp23017
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:remote_node
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_ra,arduino_uno_r4_wifi,arduino_uno_r4_wifi,Arduino Uno R4 WiFi (RA4M1),wifi,Wi-Fi (Station),esp32,no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,no,UNSUPPORTED,dependency_not_allowed:timer
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:eeprom
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:hp4067
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:mcp23017
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,no,UNSUPPORTED,dependency_not_allowed:timer
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:remote_node
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
